1,-5,0,-47
1,-5,0,-47
1,-5,0,-47
1,-5,0,-47
1,-5,0,-47
1,-5,0,-47
1,-5,0,-47
1,-5,0,-47
1,-5,0,-47
1,-6,0,-47
1,-6,0,-47
1,-6,0,-47
1,-6,0,-47
1,-6,0,-47
1,-6,0,-46
1,-6,0,-46
1,-6,0,-46
1,-6,0,-46
1,-6,0,-46
1,-6,0,-46
1,-6,0,-46
1,-6,0,-46
1,-6,0,-46
1,-6,0,-46
1,-6,0,-46
1,-6,0,-46
1,-6,0,-46
1,-6,0,-46
1,-6,0,-46
1,-6,0,-46
1,-6,0,-46
1,-6,0,-46
1,-6,0,-46
1,-6,0,-46
1,-6,0,-46
1,-6,0,-46
1,-6,0,-46
1,-6,0,-46
1,-6,0,-46
1,-6,0,-46
1,-6,0,-46
1,-6,0,-46
1,-6,0,-46
1,-6,0,-46
1,-6,0,-46
1,-6,0,-46
1,-6,0,-46
1,-6,-1,-46
1,-6,-1,-46
1,-6,-1,-46
1,-6,-1,-46
1,-6,-1,-46
1,-6,-1,-46
1,-7,-1,-46
1,-7,-1,-46
1,-7,-1,-46
1,-7,-1,-46
1,-7,-1,-46
1,-7,-1,-46
1,-7,-1,-46
1,-7,-1,-45
1,-7,-1,-45
1,-7,-1,-45
1,-7,-1,-45
1,-7,-1,-45
1,-7,-1,-45
1,-7,-1,-45
1,-7,-1,-45
1,-7,-1,-45
1,-7,-1,-45
1,-7,-1,-45
1,-7,-2,-45
1,-7,-2,-45
1,-7,-2,-45
1,-7,-2,-45
1,-7,-2,-45
1,-7,-2,-45
1,-7,-2,-45
1,-7,-2,-45
1,-7,-2,-45
1,-7,-2,-45
1,-7,-2,-45
1,-7,-2,-45
1,-7,-2,-45
1,-7,-2,-45
1,-7,-2,-45
1,-7,-2,-45
1,-7,-2,-45
1,-7,-2,-45
1,-7,-2,-45
1,-7,-2,-45
1,-7,-2,-45
1,-7,-2,-45
1,-7,-2,-45
1,-7,-2,-45
1,-8,-2,-45
1,-8,-3,-45
1,-8,-3,-45
1,-8,-3,-45
1,-8,-3,-45
1,-8,-3,-45
1,-8,-3,-45
1,-8,-3,-45
1,-8,-3,-45
1,-8,-3,-45
1,-8,-3,-45
1,-8,-3,-44
1,-8,-3,-44
1,-8,-3,-44
1,-8,-3,-44
1,-8,-3,-44
1,-8,-3,-44
1,-8,-3,-44
1,-8,-3,-44
1,-8,-3,-44
1,-8,-3,-44
1,-8,-3,-44
1,-8,-3,-44
1,-8,-3,-44
1,-8,-3,-44
1,-8,-4,-44
1,-8,-4,-44
1,-8,-4,-44
1,-8,-4,-44
1,-8,-4,-44
1,-8,-4,-44
1,-8,-4,-44
1,-8,-4,-44
1,-8,-4,-44
1,-8,-4,-44
1,-8,-4,-44
1,-8,-4,-44
1,-8,-4,-44
1,-8,-4,-44
1,-8,-4,-44
1,-8,-4,-44
1,-8,-4,-44
1,-8,-4,-44
1,-9,-4,-44
1,-9,-4,-44
1,-9,-4,-44
1,-9,-4,-44
1,-9,-4,-44
1,-9,-4,-44
1,-9,-4,-44
1,-9,-5,-44
1,-9,-5,-44
1,-9,-5,-44
1,-9,-5,-44
1,-9,-5,-44
1,-9,-5,-44
1,-9,-5,-44
1,-9,-5,-44
1,-9,-5,-43
1,-9,-5,-43
1,-9,-5,-43
1,-9,-5,-43
1,-9,-5,-43
1,-9,-5,-43
1,-9,-5,-43
1,-9,-5,-43
1,-9,-5,-43
1,-9,-5,-43
1,-9,-5,-43
1,-9,-5,-43
1,-9,-5,-43
1,-9,-5,-43
1,-9,-5,-43
1,-9,-5,-43
1,-9,-5,-43
1,-9,-6,-43
1,-9,-6,-43
1,-9,-6,-43
1,-9,-6,-43
1,-9,-6,-43
1,-9,-6,-43
1,-9,-6,-43
1,-9,-6,-43
1,-9,-6,-43
1,-9,-6,-43
1,-9,-6,-43
1,-10,-6,-43
1,-10,-6,-43
1,-10,-6,-43
1,-10,-6,-43
1,-10,-6,-43
1,-10,-6,-43
1,-10,-6,-43
1,-10,-6,-43
1,-10,-6,-43
1,-10,-6,-43
1,-10,-6,-43
1,-10,-6,-43
1,-10,-6,-43
1,-10,-7,-43
1,-10,-7,-43
1,-10,-7,-43
1,-10,-7,-43
1,-10,-7,-43
1,-10,-7,-42
1,-10,-7,-42
1,-10,-7,-42
1,-10,-7,-42
1,-10,-7,-42
1,-10,-7,-42
1,-10,-7,-42
1,-10,-7,-42
1,-10,-7,-42
1,-10,-7,-42
1,-10,-7,-42
1,-10,-7,-42
1,-10,-7,-42
1,-10,-7,-42
1,-10,-7,-42
1,-10,-7,-42
1,-10,-7,-42
1,-10,-7,-42
1,-10,-7,-42
1,-10,-8,-42
1,-10,-8,-42
1,-10,-8,-42
1,-10,-8,-42
1,-10,-8,-42
1,-11,-8,-42
1,-11,-8,-42
1,-11,-8,-42
1,-11,-8,-42
1,-11,-8,-42
1,-11,-8,-42
1,-11,-8,-42
1,-11,-8,-42
1,-11,-8,-42
1,-11,-8,-42
1,-11,-8,-42
1,-11,-8,-42
1,-11,-8,-42
1,-11,-8,-42
1,-11,-8,-42
1,-11,-8,-42
1,-11,-8,-42
1,-11,-8,-42
1,-11,-8,-42
1,-11,-8,-42
1,-11,-9,-42
1,-11,-9,-42
1,-11,-9,-41
1,-11,-9,-41
1,-11,-9,-41
1,-11,-9,-41
1,-11,-9,-41
1,-11,-9,-41
1,-11,-9,-41
1,-11,-9,-41
1,-11,-9,-41
1,-11,-9,-41
1,-11,-9,-41
1,-11,-9,-41
1,-11,-9,-41
1,-11,-9,-41
1,-11,-9,-41
1,-11,-9,-41
1,-11,-9,-41
1,-11,-9,-41
1,-11,-9,-41
1,-11,-9,-41
1,-11,-9,-41
1,-12,-9,-41
1,-12,-10,-41
1,-12,-10,-41
1,-12,-10,-41
1,-12,-10,-41
1,-12,-10,-41
1,-12,-10,-41
1,-12,-10,-41
1,-12,-10,-41
1,-12,-10,-41
1,-12,-10,-41
1,-12,-10,-41
1,-12,-10,-41
1,-12,-10,-41
1,-12,-10,-41
1,-12,-10,-41
1,-12,-10,-41
1,-12,-10,-41
1,-12,-10,-41
1,-12,-10,-41
1,-12,-10,-41
1,-12,-10,-41
1,-12,-10,-41
1,-12,-10,-41
1,-12,-10,-41
1,-12,-10,-41
1,-12,-11,-40
1,-12,-11,-40
1,-12,-11,-40
1,-12,-11,-40
1,-12,-11,-40
